Provincia,Partido,Localidad,ADSL,Cablemodem,Dial up,Fibra optica,Otros,Satelital,Wimax,Wireless,Total general
Mendoza,Junín,Los Barriales,832,0,2,0,0,0,0,175,1009
Mendoza,Junín,Medrano,0,0,0,0,0,0,0,774,774
Mendoza,Junín,OTROS,0,0,0,30,0,0,0,0,30
Mendoza,Junín,Phillips,0,0,0,0,0,0,0,1,1
Mendoza,Junín,Rodríguez Peña,0,0,0,0,0,0,0,48,48
Mendoza,La Paz,La Paz,384,0,0,4,0,0,0,0,388
Mendoza,Las Heras,Las Heras,1206,6,32,13742,11,10,0,703,15710
Mendoza,Las Heras,Papagayos,0,0,0,0,0,1,0,0,1
Mendoza,Las Heras,Uspallata,578,0,2,558,0,0,0,0,1138
Mendoza,Las Heras,El Algarrobal,0,0,0,1,0,0,0,0,1
Mendoza,Las Heras,El Challao,0,0,0,181,0,0,0,0,181
Mendoza,Las Heras,El Plumerillo,0,0,0,38,0,0,0,0,38
Mendoza,Las Heras,El Resguardo,0,0,0,1,0,0,0,0,1
Mendoza,Las Heras,El Zapallar,0,0,0,79,0,0,0,0,79
Mendoza,Las Heras,Panquehua,0,0,0,5,0,0,0,0,5
Mendoza,Las Heras,Puente del Inca,0,0,0,0,0,2,0,0,2
Mendoza,Lavalle,3 de Mayo,0,0,0,0,0,0,0,21,21
Mendoza,Lavalle,Barrio Los Olivos,229,0,0,0,0,0,0,0,229
Mendoza,Lavalle,Costa de Araujo,0,0,0,2,29,0,0,125,156
Mendoza,Lavalle,El Vergel,0,0,0,0,0,0,0,22,22
Mendoza,Lavalle,Ingeniero Gustavo André,0,0,0,0,0,0,0,26,26
Mendoza,Lavalle,Jocolí,0,0,0,0,0,0,0,27,27
Mendoza,Lavalle,Jocolí Viejo,0,0,0,0,0,0,0,25,25
Mendoza,Lavalle,Villa Tulumaya,0,0,0,107,1,0,0,271,379
Mendoza,Luján de Cuyo,Agrelo,1,0,0,563,0,0,0,67,631
Mendoza,Luján de Cuyo,Cacheuta,18,0,0,0,0,0,0,31,49
Mendoza,Luján de Cuyo,Las Compuertas,1050,0,7,0,0,0,0,42,1099
Mendoza,Luján de Cuyo,Luján de Cuyo,2450,9,29,4047,35,0,0,1827,8397
Mendoza,Luján de Cuyo,Perdriel,60,0,4,154,0,0,0,58,276
Mendoza,Luján de Cuyo,Potrerillos,0,0,0,1,0,4,0,32,37
Mendoza,Luján de Cuyo,Ugarteche,0,0,0,123,0,0,0,127,250
Mendoza,Luján de Cuyo,Barrio Perdriel IV,0,0,0,77,0,0,0,15,92
Mendoza,Luján de Cuyo,Carrodilla,0,0,0,498,0,0,0,12,510
Mendoza,Luján de Cuyo,Chacras De Coria,0,0,0,890,0,0,0,24,914
Mendoza,Luján de Cuyo,Costa Flores,0,0,0,133,0,0,0,17,150
Mendoza,Luján de Cuyo,El Carrizal,0,0,0,0,0,0,0,42,42
Mendoza,Luján de Cuyo,El Salto,0,0,0,0,0,0,0,34,34
Mendoza,Luján de Cuyo,Las Vegas,0,0,0,0,0,0,0,32,32
Mendoza,Luján de Cuyo,Mayor Drummond,0,0,0,273,0,0,0,17,290
Mendoza,Luján de Cuyo,Vistalba,0,0,0,262,0,0,0,27,289
Mendoza,Luján de Cuyo,La Puntilla,0,0,0,106,0,0,0,2,108
Mendoza,Maipú,Barrancas,0,0,0,0,0,0,0,31,31
Mendoza,Maipú,Cruz de Piedra,0,0,0,59,0,0,0,12,71
Mendoza,Maipú,Fray Luis Beltrán,335,1,4,1,0,0,0,66,407
Mendoza,Maipú,Maipú,922,4,15,4663,6,0,0,1356,6966
Mendoza,Maipú,Rodeo del Medio,348,0,1,1,0,0,0,348,698
Mendoza,Maipú,Russell,1083,0,15,3488,15,0,0,0,4601
Mendoza,Maipú,San Roque,389,0,8,3114,0,0,0,104,3615
Mendoza,Maipú,Barrio Jesús de Nazaret,0,0,0,0,0,0,0,33,33
Mendoza,Maipú,El Pedregal,0,0,0,0,0,0,0,31,31
Mendoza,Maipú,Villa Teresa,0,0,0,0,0,0,0,38,38
Mendoza,Maipú,Coquimbito,0,0,0,7,0,0,0,0,7
Mendoza,Maipú,General Gutierrez,0,0,0,57,0,0,0,0,57
Mendoza,Maipú,Luzuriaga,0,0,0,287,0,0,0,0,287
Mendoza,Malargüe,Las Leñas,0,0,0,3,0,0,0,0,3
Mendoza,Malargüe,Malargüe,0,1613,4,4,0,5,0,28,1654
Mendoza,OTROS,OTROS,0,0,0,0,7,0,0,0,7
Mendoza,Rivadavia,Andrade,0,0,0,0,0,0,0,13,13
Mendoza,Rivadavia,Barrio Cooperativa Los Campamentos,0,0,0,0,0,0,0,5,5
Mendoza,Rivadavia,Barrio Rivadavia,0,0,0,0,0,0,0,63,63
Mendoza,Rivadavia,El Mirador,0,0,0,1,0,0,0,66,67
Mendoza,Rivadavia,La Central,0,0,0,0,0,0,0,98,98
Mendoza,Rivadavia,La Esperanza,0,0,0,0,0,0,0,33,33
Mendoza,Rivadavia,La Florida,0,0,0,0,0,0,0,96,96
Mendoza,Rivadavia,La Libertad,0,0,0,0,0,0,0,60,60
Mendoza,Rivadavia,Los Árboles,0,0,0,0,0,0,0,8,8
Mendoza,Rivadavia,Los Campamentos,0,0,0,0,0,0,0,81,81
Mendoza,Rivadavia,Medrano,0,0,1,0,0,0,0,3,4
Mendoza,Rivadavia,Mundo Nuevo,0,0,0,0,0,0,0,13,13
Mendoza,Rivadavia,Reducción de Abajo,0,0,0,0,0,0,0,61,61
Mendoza,Rivadavia,Rivadavia,828,0,8,2893,0,5,0,903,4637
Mendoza,Rivadavia,Santa María de Oro,0,0,0,0,0,0,0,42,42
Mendoza,San Carlos,Chilecito,0,0,0,0,0,0,0,153,153
Mendoza,San Carlos,Eugenio Bustos,36,0,0,0,0,0,0,628,664
Mendoza,San Carlos,La Consulta,164,0,0,0,0,1,0,639,804
Mendoza,San Carlos,San Carlos,0,167,0,0,0,0,0,400,567
Mendoza,San Carlos,Pareditas,0,0,0,86,1,0,0,33,120
Mendoza,San Carlos,Barrio El Cepillo,0,0,0,0,0,0,0,47,47
Mendoza,San Martín,Alto Salvador,0,0,0,34,0,0,0,19,53
Mendoza,San Martín,Alto Verde,0,0,0,63,0,0,0,88,151
Mendoza,San Martín,Chapanay,0,0,1,7,0,0,0,32,40
Mendoza,San Martín,El Ramblón,0,0,0,0,0,0,0,107,107
Mendoza,San Martín,Montecaseros,0,0,0,0,0,0,0,94,94
Mendoza,San Martín,Nueva California,0,0,0,0,0,0,0,47,47
Mendoza,San Martín,OTROS,0,0,0,0,0,0,0,94,94
Mendoza,San Martín,Palmira,0,0,0,515,0,0,0,19,534
Mendoza,San Martín,San Martín,0,3,0,2813,0,2,0,894,3712
Mendoza,San Martín,Tres Porteñas,0,0,0,3,0,0,0,209,212
Mendoza,San Martín,El Espino,0,0,0,0,0,0,0,59,59
Mendoza,San Rafael,25 de Mayo,0,79,1,0,0,0,0,14,94
Mendoza,San Rafael,Cuadro Benegas,35,0,2,2313,0,0,0,418,2768
Mendoza,San Rafael,El Nihuil,0,0,0,0,0,0,0,89,89
Mendoza,San Rafael,Goudge,0,1,0,0,1,0,0,177,179
Mendoza,San Rafael,San Rafael,3121,1757,215,13,216,0,0,1235,6557
Mendoza,San Rafael,Punta del Agua,0,0,0,2,0,0,0,0,2
Mendoza,San Rafael,Las Malvinas,0,0,0,0,0,0,0,54,54
Mendoza,San Rafael,Monte Comán,0,0,0,1,1,0,0,450,452
Mendoza,San Rafael,Rama Caída,0,0,0,0,0,0,0,459,459
Mendoza,San Rafael,Real del Padre,0,0,0,0,0,0,0,670,670
Mendoza,San Rafael,Salto de Las Rosas,0,0,1,0,0,0,0,365,366
Mendoza,San Rafael,Villa Atuel,0,0,0,0,0,0,0,351,351
Mendoza,San Rafael,Jaime Prats,0,0,0,0,0,0,0,94,94
Mendoza,San Rafael,Capitán Montoya,0,0,0,0,0,0,0,2,2
Mendoza,Santa Rosa,Barrio 12 de Octubre,0,0,0,3,0,0,0,0,3
Mendoza,Santa Rosa,La Dormida,0,0,0,1,0,0,0,396,397
Mendoza,Santa Rosa,Las Catitas,0,0,0,0,0,0,0,287,287
Mendoza,Santa Rosa,Santa Rosa,0,0,0,2,0,0,0,153,155
Mendoza,Tunuyán,Los Sauces,0,20,0,1,0,0,0,0,21
Mendoza,Tunuyán,Tunuyán,473,1375,1,11,0,0,0,16,1876
Mendoza,Tunuyán,Vista Flores,0,0,0,0,0,0,0,265,265
Mendoza,Tunuyán,Campo Los Andes,0,55,0,0,0,0,0,0,55
Mendoza,Tunuyán,Colonia Las Rosas,0,0,0,0,0,0,0,199,199
Mendoza,Tupungato,San José,0,0,0,30,0,0,0,17,47
Mendoza,Tupungato,Tupungato,517,0,0,3,0,6,0,598,1124
Mendoza,Tupungato,Cordón del Plata,0,0,0,0,0,0,0,344,344
Mendoza,Tupungato,La Arboleda,0,0,0,0,0,0,0,45,45
Misiones,25 de Mayo,25 de Mayo,0,0,0,0,538,2,0,0,540
Misiones,25 de Mayo,Colonia Alicia,0,0,0,0,20,0,0,32,52
Misiones,25 de Mayo,Colonia Aurora,0,0,0,0,10,1,0,61,72
Misiones,25 de Mayo,San Francisco de Asís,0,0,0,15,40,0,0,25,80
Misiones,25 de Mayo,Santa Rita,0,0,0,30,150,1,0,50,231
Misiones,25 de Mayo,Alicia Baja,0,0,0,0,0,0,0,24,24
Misiones,25 de Mayo,Alba Posse,0,0,0,40,0,0,0,0,40
Misiones,Apóstoles,Apóstoles,1776,3510,0,4,0,1,0,138,5429
Misiones,Apóstoles,Azara,0,10,0,0,0,1,0,146,157
Misiones,Apóstoles,San José,157,0,0,1,0,0,0,425,583
Misiones,Cainguás,Aristóbulo del Valle,2,1194,0,4,0,2,0,0,1202
Misiones,Cainguás,Campo Grande,9,0,0,4,0,1,0,0,14
Misiones,Cainguás,Dos de Mayo Núcleo I,0,0,0,1330,0,0,0,0,1330
Misiones,Cainguás,OTROS,0,0,0,0,0,6,0,0,6
Misiones,Cainguás,Salto Encantado,0,42,0,0,0,1,0,22,65
Misiones,Cainguás,Pueblo Illia,0,0,0,0,0,0,0,38,38
Misiones,Cainguás,Dos de Mayo Núcleo III,0,0,0,0,0,0,0,81,81
Misiones,Candelaria,Bonpland,42,0,0,0,0,0,0,0,42
Misiones,Candelaria,Candelaria,794,1,0,0,0,2,0,0,797
Misiones,Candelaria,Mártires,0,0,0,0,13,0,0,3,16
Misiones,Candelaria,Profundidad,0,0,0,0,0,0,0,3,3
Misiones,Candelaria,Santa Ana,183,0,0,0,0,0,0,0,183
Misiones,Candelaria,Barrio Del Lago,0,0,0,14502,0,0,0,0,14502
Misiones,Capital,Garupá,1097,1038,0,7995,0,0,0,85,10215
Misiones,Capital,Nemesio Parma,0,0,0,0,0,0,0,1,1
Misiones,Capital,Posadas,6485,68562,0,5349,12,8,0,231,80647
Misiones,Concepción,Concepción de la Sierra,0,458,0,3,0,1,0,154,616
Misiones,Concepción,La Corita,0,12,0,0,0,0,0,0,12
Misiones,Eldorado,Colonia Victoria,6,0,0,0,0,0,0,0,6
Misiones,Eldorado,Eldorado,7452,0,0,0,5,1,0,0,7458
Misiones,Eldorado,Puerto Mado,0,0,0,0,1,0,0,0,1
Misiones,Eldorado,Santiago De Liniers,0,0,0,0,0,0,0,1,1
Misiones,General Manuel Belgrano,Bernardo de Irigoyen,0,0,0,1,370,0,0,0,371
Misiones,General Manuel Belgrano,Dos Hermanas,0,0,0,0,5,0,0,0,5
Misiones,Guaraní,El Soberbio,0,0,0,0,520,1,0,532,1053
Misiones,Guaraní,Fracrán,0,0,0,0,0,0,0,131,131
Misiones,Guaraní,San Vicente,0,0,0,2265,20,0,0,1036,3321
Misiones,Iguazú,Esperanza,706,2000,0,1,0,0,0,100,2807
Misiones,Iguazú,Libertad,337,0,0,0,0,0,0,0,337
Misiones,Iguazú,Puerto Iguazú,959,526,0,6714,0,3,0,0,8202
Misiones,Iguazú,Wanda,764,0,0,1,0,3,0,0,768
Misiones,Leandro N. Alem,Almafuerte,0,0,0,0,1,0,0,2,3
Misiones,Leandro N. Alem,Arroyo del Medio,0,0,0,0,0,0,0,2,2
Misiones,Leandro N. Alem,Caá - Yarí,0,0,0,0,0,0,0,1,1
Misiones,Leandro N. Alem,Cerro Azul,0,314,0,10,15,2,0,131,472
Misiones,Leandro N. Alem,Dos Arroyos,0,0,0,2,0,0,0,0,2
Misiones,Leandro N. Alem,Gobernador López,0,0,0,0,20,0,0,0,20
Misiones,Leandro N. Alem,Leandro N. Alem,899,3515,0,2,127,0,0,0,4543
Misiones,Leandro N. Alem,Olegario V. Andrade,0,0,0,0,0,0,0,7,7
Misiones,Leandro N. Alem,Villa Libertad (Municipio Leandro N. Alem),0,60,0,0,0,0,0,0,60
Misiones,Libertador Grl. San Martín,Capioví,267,487,0,0,6,1,0,402,1163
Misiones,Libertador Grl. San Martín,El Alcázar,0,0,0,0,0,1,0,0,1
Misiones,Libertador Grl. San Martín,Garuhapé,62,657,0,0,6,1,0,38,764
Misiones,Libertador Grl. San Martín,Puerto Leoni,0,0,0,0,0,0,0,238,238
Misiones,Libertador Grl. San Martín,Puerto Rico,3602,1390,0,0,59,0,0,65,5116
Misiones,Libertador Grl. San Martín,Ruiz de Montoya,2,270,0,0,1,1,0,44,318
Misiones,Libertador Grl. San Martín,San Miguel,1,0,0,0,0,0,0,0,1
Misiones,Montecarlo,Caraguatay,0,0,0,0,20,0,0,0,20
Misiones,Montecarlo,Montecarlo,1107,177,0,2781,480,0,0,0,4545
Misiones,Montecarlo,Puerto Piray,324,0,0,0,20,2,0,0,346
Misiones,Montecarlo,Taruma,0,0,0,0,0,1,0,0,1
Misiones,Oberá,Alberdi,0,0,0,23,0,0,0,2,25
Misiones,Oberá,Campo Ramón,0,324,0,12,15,1,0,0,352
Misiones,Oberá,Campo Viera,0,0,0,1,0,0,0,0,1
Misiones,Oberá,General Alvear,0,0,0,9,0,0,0,0,9
Misiones,Oberá,Guaraní,4,0,0,22,0,0,0,0,26
Misiones,Oberá,Los Helechos,0,0,0,20,20,0,0,0,40
Misiones,Oberá,Oberá,4453,385,0,2312,22,0,0,0,7172
Misiones,Oberá,Panambí,0,0,0,21,0,0,0,0,21
Misiones,Oberá,Panambi Kilómetro 15,0,0,0,0,50,0,0,0,50
Misiones,Oberá,Panambí Kilómetro 8,0,0,0,24,50,0,0,0,74
Misiones,Oberá,San Martín,0,0,0,7,0,0,0,0,7
Misiones,Oberá,Villa Bonita,0,24,0,12,0,0,0,0,36
Misiones,OTROS,OTROS,0,0,0,0,4797,0,0,0,4797
Misiones,San Ignacio,Gobernador Roca,228,0,0,0,0,2,0,321,551
Misiones,San Ignacio,Helvecia,0,0,0,0,0,0,0,50,50
Misiones,San Ignacio,Hipólito Yrigoyen,0,0,0,0,0,0,0,373,373
Misiones,San Ignacio,Jardín América,710,0,0,2227,0,0,0,2143,5080
Misiones,San Ignacio,San Ignacio,552,0,0,0,0,1,0,1018,1571
Misiones,San Ignacio,Santo Pipó,224,0,0,0,0,0,0,475,699
Misiones,San Ignacio,Colonia Polana,0,0,0,0,0,0,0,26,26
Misiones,San Ignacio,Corpus,0,0,0,0,0,0,0,652,652
Misiones,San Ignacio,General Urquiza,0,0,0,0,0,0,0,83,83
Misiones,San Ignacio,Oasis,0,0,0,0,0,0,0,183,183
Misiones,San Ignacio,Roca Chica,0,0,0,0,0,0,0,221,221
Misiones,San Javier,Florentino Ameghino,0,0,0,0,60,0,0,0,60
Misiones,San Javier,Itacaruaré,0,95,0,0,0,0,0,0,95
Misiones,San Javier,Mojón Grande,0,0,0,0,35,0,0,0,35
Misiones,San Javier,San Javier,0,1302,0,5,40,3,0,400,1750
Misiones,San Pedro,Cruce Caballero,0,0,0,34,0,0,0,0,34
Misiones,San Pedro,OTROS,0,0,0,0,15,0,0,0,15
Misiones,San Pedro,Paraíso,0,0,0,198,8,0,0,10,216
Misiones,San Pedro,Piñalito Sur,0,0,0,26,0,0,0,2,28
Misiones,San Pedro,San Pedro,0,849,0,864,281,0,0,865,2859
Misiones,San Pedro,Tobuna,0,0,0,14,0,0,0,2,16
Neuquen,Aluminé,Aluminé,0,804,0,0,0,3,0,122,929
Neuquen,Aluminé,Moquehue,0,0,0,0,0,0,0,208,208
Neuquen,Aluminé,Villa Pehuenia,3,0,1,0,0,3,0,708,715
Neuquen,Añelo,Añelo,0,3,0,366,0,19,0,366,754
Neuquen,Añelo,San Patricio del Chañar,0,834,0,665,52,2,0,216,1769
Neuquen,Catan LilL,Las Coloradas,0,0,2,0,0,1,0,61,64
Neuquen,Chos Malal,Chos Malal,435,0,8,290,8,4,92,385,1222
Neuquen,Chos Malal,Tricao Malal,0,0,0,0,0,0,0,70,70
Neuquen,Collón Curá,Piedra del Águila,0,0,2,0,0,3,0,0,5
Neuquen,Collón Curá,Santo Tomás,0,0,0,0,0,2,0,0,2
Neuquen,Confluencia,Arroyito,0,0,0,0,0,0,0,22,22
Neuquen,Confluencia,Centenario,2121,2050,0,2844,0,11,0,572,7598
Neuquen,Confluencia,Cutral Có,4563,0,57,2,0,11,0,4260,8893
Neuquen,Confluencia,El Chocón,0,0,0,0,0,3,0,220,223
Neuquen,Confluencia,Mari Menuco,0,0,0,0,0,0,0,100,100
Neuquen,Confluencia,Neuquén,5684,61780,343,16354,2605,40,2,2224,89032
Neuquen,Confluencia,OTROS,0,0,0,0,0,3,0,0,3
Neuquen,Confluencia,Plaza Huincul,0,0,0,0,0,4,0,1422,1426
Neuquen,Confluencia,Plottier,2357,2750,0,287,12,2,0,4281,9689
Neuquen,Confluencia,Senillosa,0,0,0,456,0,2,0,1403,1861
Neuquen,Confluencia,Villa El Chocón,0,0,1,0,6,0,0,215,222
Neuquen,Confluencia,Vista Alegre Norte,176,0,0,330,0,0,0,10,516
Neuquen,Confluencia,Vista Alegre Sur,120,0,0,325,0,1,0,0,446
Neuquen,Confluencia,11 de Octubre,32,0,0,418,0,0,0,0,450
Neuquen,Confluencia,Barrio Ruca Luhé,0,0,0,8,0,0,0,0,8
Neuquen,Huiliches,Junín de los Andes,392,2181,2,1405,0,2,0,1375,5357
Neuquen,Lácar,San Martín de los Andes,7252,1170,0,5498,0,6,0,846,14772
Neuquen,Lácar,Villa Lago Meliquina,17,0,0,9,0,1,0,382,409
Neuquen,Loncopué,Chorriaca,0,0,0,0,0,1,0,60,61
Neuquen,Loncopué,Loncopué,0,1061,2,0,0,8,0,95,1166
Neuquen,Los Lagos,Villa La Angostura,1386,0,9,276,9,3,0,236,1919
Neuquen,Los Lagos,Villa Traful,0,0,0,0,0,4,0,0,4
Neuquen,Minas,Andacollo,0,0,2,1,0,2,0,246,251
Neuquen,Minas,Huinganco,0,0,1,0,0,1,0,82,84
Neuquen,Minas,Las Ovejas,0,0,0,0,0,0,0,56,56
Neuquen,Minas,Varvarco,0,0,0,0,0,0,0,20,20
Neuquen,Minas,Villa Del Nahueve,0,0,0,0,0,0,0,20,20
Neuquen,Minas,Manzano Amargo,0,0,0,0,0,0,0,10,10
Neuquen,Ñorquín,Caviahué,0,0,1,0,0,3,0,179,183
Neuquen,Ñorquín,Copahue,0,0,0,0,0,0,0,22,22
Neuquen,Ñorquín,El Cholar,0,0,0,0,0,1,0,65,66
Neuquen,Ñorquín,El Huecú,0,0,0,0,0,4,0,102,106
Neuquen,Ñorquín,Taquimilán,0,0,0,0,0,0,0,35,35
Neuquen,Pehuenches,Barrancas,0,0,0,0,0,2,58,0,60
Neuquen,Pehuenches,Buta Ranquil,0,0,0,0,0,3,0,0,3
Neuquen,Pehuenches,Rincón de los Sauces,739,46,5,558,3,5,0,382,1738
Neuquen,Picún Leufú,Picún Leufú,0,0,0,0,0,1,0,301,302
Neuquen,Picunches,Bajada del Agrio,0,0,0,0,0,0,0,0,0
Neuquen,Picunches,Las Lajas,0,0,2,0,0,1,0,0,3
Neuquen,Picunches,La Buitrera,0,0,0,0,0,1,0,0,1
Neuquen,Zapala,Mariano Moreno,18,0,1,0,0,2,0,55,76
Neuquen,Zapala,Zapala,3314,0,29,1475,29,1,0,2354,7202
Neuquen,Zapala,Los Catutos,0,0,0,0,0,0,0,27,27
Rio Negro,25 de Mayo,Aguada de Guerra,0,0,0,0,0,0,0,19,19
Rio Negro,25 de Mayo,Clemente Onelli,0,0,0,30,0,0,0,0,30
Rio Negro,25 de Mayo,Colan Conhue,0,0,0,0,0,1,0,0,1
Rio Negro,25 de Mayo,El Caín,0,0,0,0,0,2,0,0,2
Rio Negro,25 de Mayo,Ingeniero Jacobacci,245,0,3,460,0,3,0,610,1321
Rio Negro,25 de Mayo,Los Menucos,0,0,0,0,0,2,0,44,46
Rio Negro,25 de Mayo,Maquinchao,0,0,0,0,0,6,0,179,185
Rio Negro,25 de Mayo,Pilquiniyeu,0,0,0,0,0,1,0,0,1
Rio Negro,9 de Julio,Comicó,0,0,0,0,0,2,0,0,2
Rio Negro,9 de Julio,Cona Niyeu,0,0,0,0,0,2,0,0,2
Rio Negro,9 de Julio,Ministro Ramos Mexía,0,0,0,6,0,1,0,146,153
Rio Negro,9 de Julio,Prahuaniyeu,0,0,0,0,0,1,0,0,1
Rio Negro,9 de Julio,Sierra Colorada,0,0,0,7,0,1,0,85,93
Rio Negro,9 de Julio,Yaminué,0,0,0,0,0,0,0,2,2
Rio Negro,9 de Julio,Treneta,0,0,0,0,0,0,0,2,2
Rio Negro,Adolfo Alsina,El Cóndor,0,0,0,0,0,0,0,553,553
Rio Negro,Adolfo Alsina,Guardia Mitre,0,0,0,0,0,2,0,184,186
Rio Negro,Adolfo Alsina,San Javier,0,0,0,0,0,1,0,211,212
Rio Negro,Adolfo Alsina,Viedma,2610,1389,91,10701,92,6,0,474,15363
Rio Negro,Avellaneda,Chimpay,0,0,0,14,0,3,0,0,17
Rio Negro,Avellaneda,Choele Choel,486,822,1,1062,0,2,0,17,2390
Rio Negro,Avellaneda,Coronel Belisle,0,0,0,257,0,1,0,5,263
Rio Negro,Avellaneda,Darwin,0,0,0,179,0,1,0,1,181
Rio Negro,Avellaneda,Lamarque,0,1735,1,19,0,1,0,25,1781
Rio Negro,Avellaneda,Luis Beltrán,0,1063,1,655,0,2,0,41,1762
Rio Negro,Avellaneda,Pomona,0,223,0,0,0,5,0,2,230
Rio Negro,Bariloche,El Bolsón,2362,175,0,2366,0,2,0,1067,5972
Rio Negro,Bariloche,Rio Villegas,0,0,0,0,0,8,0,0,8
Rio Negro,Bariloche,San Carlos de Bariloche,14393,2587,212,15382,15215,4,0,2005,49798
Rio Negro,Bariloche,Villa Catedral,133,0,0,0,0,0,0,0,133
Rio Negro,Bariloche,Villa Llao Llao,218,0,0,0,0,0,0,0,218
Rio Negro,Bariloche,Villa Los Coihues,0,0,0,0,0,1,0,0,1
Rio Negro,Bariloche,Villa Mascardi,0,0,0,4,0,0,0,0,4
Rio Negro,Bariloche,El Foyel,0,0,0,0,0,3,0,0,3
Rio Negro,Conesa,General Conesa,87,0,0,1036,0,1,0,22,1146
Rio Negro,Conesa,OTROS,0,0,0,0,0,1,0,0,1
Rio Negro,El Cuy,El Cuy,62,0,7,0,0,5,0,0,74
Rio Negro,El Cuy,Las Perlas,0,0,0,208,0,1,0,144,353
Rio Negro,El Cuy,Mencué,0,0,0,0,0,2,0,0,2
Rio Negro,El Cuy,Valle Azul,0,0,0,0,0,1,0,7,8
Rio Negro,El Cuy,Aguada Guzmán,0,0,0,0,0,2,0,0,2
Rio Negro,El Cuy,Naupa Huen,0,0,0,1,0,0,0,0,1
Rio Negro,El Cuy,Cerro Policía,0,0,0,1,0,0,0,0,1
Rio Negro,General Roca,Allen,1680,0,17,2,0,4,0,721,2424
Rio Negro,General Roca,Barda del Medio,0,0,1,0,0,1,0,260,262
Rio Negro,General Roca,Barrio Chacra Monte,0,0,0,0,0,0,0,6,6
Rio Negro,General Roca,Barrio El Labrador,0,0,0,0,0,0,0,12,12
Rio Negro,General Roca,Barrio Guerrico,200,0,4,89,0,0,0,2,295
Rio Negro,General Roca,Barrio La Defensa,0,0,0,0,0,0,0,8,8
Rio Negro,General Roca,Barrio Mosconi,0,0,0,0,0,0,0,23,23
Rio Negro,General Roca,Catriel,0,0,0,507,2619,2,0,19,3147
Rio Negro,General Roca,Cervantes,0,1,0,0,0,2,0,268,271
Rio Negro,General Roca,Chichinales,0,0,0,2,0,1,0,232,235
Rio Negro,General Roca,Cinco Saltos,1752,0,4,1239,135,1,0,1016,4147
Rio Negro,General Roca,Cipolletti,2,21106,1,436,205,7,0,727,22484
Rio Negro,General Roca,Contralmirante Cordero,0,0,0,0,0,1,0,70,71
Rio Negro,General Roca,General Enrique Godoy,0,0,0,2,0,1,0,284,287
Rio Negro,General Roca,General Fernández Oro,337,0,2,1296,92,2,0,681,2410
Rio Negro,General Roca,General Roca,4250,16560,181,886,181,8,0,1073,23139
Rio Negro,General Roca,Ingeniero Luis A. Huergo,359,0,2,5,0,2,0,404,772
Rio Negro,General Roca,Mainqué,0,0,0,0,0,1,0,96,97
Rio Negro,General Roca,Peñas Blancas,0,0,0,0,0,2,0,0,2
Rio Negro,General Roca,Sargento Vidal,0,0,0,0,0,0,0,23,23
Rio Negro,General Roca,Villa Manzano,0,0,0,0,0,23,0,357,380
Rio Negro,General Roca,Villa Regina,2116,0,5,133,0,18,0,425,2697
Rio Negro,General Roca,Villa San Isidro,0,0,0,44,0,0,0,15,59
Rio Negro,General Roca,Bajo San Cayetano,0,0,0,0,0,0,0,1,1
Rio Negro,General Roca,Barrio El Petróleo,0,0,0,0,0,0,0,3,3
Rio Negro,General Roca,Barrio Fátima,0,0,0,0,0,0,0,3,3
Rio Negro,General Roca,Barrio Frontera,0,0,0,0,0,0,0,2,2
Rio Negro,General Roca,Barrio Isla 10,0,0,0,0,0,0,0,3,3
Rio Negro,General Roca,Barrio La Barda,0,0,0,0,0,0,0,2,2
Rio Negro,General Roca,Barrio La Costa,0,0,0,0,0,0,0,2,2
Rio Negro,General Roca,Barrio La Ribera - Barrio APYCAR,0,0,0,0,0,0,0,8,8
Rio Negro,General Roca,Barrio Luisillo,0,0,0,0,0,0,0,1,1
Rio Negro,General Roca,Barrio Mar del Plata,0,0,0,0,0,0,0,8,8
Rio Negro,General Roca,Barrio Moño Azul,0,0,0,0,0,0,0,1,1
Rio Negro,General Roca,Barrio Norte (municipio de Cipolletti),0,0,0,0,0,0,0,1,1
Rio Negro,General Roca,Barrio Pinar,0,0,0,0,0,0,0,2,2
Rio Negro,General Roca,Barrio Porvenir,0,0,0,0,0,0,0,1,1
Rio Negro,General Roca,Barrio Puente 83,0,0,0,0,0,0,0,3,3
Rio Negro,General Roca,Barrio Santa Lucia,0,0,0,0,0,0,0,2,2
Rio Negro,General Roca,Barrio Santa Rita,0,0,0,0,0,0,0,3,3
Rio Negro,General Roca,Barrio Unión,0,0,0,0,0,0,0,6,6
Rio Negro,General Roca,Ingeniero Otto Krause,0,0,0,0,0,0,0,2,2
Rio Negro,General Roca,Paso Córdova,0,0,0,0,0,0,0,12,12
Rio Negro,General Roca,Puente Cero,0,0,0,0,0,0,0,3,3
Rio Negro,General Roca,Villa Alberdi,0,0,0,0,0,1,0,5,6
Rio Negro,General Roca,Villa del Parque,0,0,0,0,0,0,0,1,1
Rio Negro,General Roca,Ferri,0,0,0,0,0,0,0,451,451
Rio Negro,General Roca,Barrio Destacamento,0,0,0,0,0,1,0,0,1
Rio Negro,Ñorquincó,Mamuel Choique,0,0,0,1,0,0,0,0,1
Rio Negro,Ñorquincó,Ñorquincó,0,0,0,0,0,7,0,0,7
Rio Negro,Ñorquincó,Río Chico (Est. Cerro Mesa),0,0,0,0,0,2,0,0,2
